time,ax,ay,az,wx,wy,wz
2024-03-21 19:36:57.8550,-1.46,-1.28,0.17,0.26,-0.04,-0.11
2024-03-21 19:36:57.8650,-1.77,-1.14,-0.23,0.16,-0.1,-0.0
2024-03-21 19:36:57.8750,-1.79,-1.09,-0.59,0.06,-0.13,0.09
2024-03-21 19:36:57.8850,-1.52,-1.09,-0.92,-0.04,-0.17,0.11
2024-03-21 19:36:57.8950,-1.07,-1.14,-1.13,-0.12,-0.21,0.09
2024-03-21 19:36:57.9050,-0.67,-1.16,-1.18,-0.16,-0.24,0.06
2024-03-21 19:36:57.9150,-0.45,-1.09,-1.15,-0.18,-0.25,0.02
2024-03-21 19:36:57.9240,-0.31,-0.9,-1.18,-0.19,-0.23,-0.0
2024-03-21 19:36:57.9340,-0.23,-0.68,-1.28,-0.19,-0.19,-0.02
2024-03-21 19:36:57.9450,-0.2,-0.47,-1.42,-0.2,-0.17,-0.03
2024-03-21 19:36:57.9540,-0.23,-0.21,-1.54,-0.21,-0.16,-0.04
2024-03-21 19:36:57.9640,-0.29,0.02,-1.67,-0.22,-0.16,-0.04
2024-03-21 19:36:57.9740,-0.36,0.25,-1.81,-0.25,-0.19,-0.02
2024-03-21 19:36:57.9840,-0.43,0.47,-1.94,-0.28,-0.23,-0.01
2024-03-21 19:36:57.9940,-0.47,0.65,-2.06,-0.31,-0.25,0.02
2024-03-21 19:36:58.0040,-0.49,0.84,-2.1,-0.32,-0.25,0.05
2024-03-21 19:36:58.0140,-0.47,0.98,-2.08,-0.33,-0.23,0.08
2024-03-21 19:36:58.0240,-0.42,1.07,-2.01,-0.35,-0.2,0.09
2024-03-21 19:36:58.0340,-0.34,1.17,-1.9,-0.37,-0.17,0.09
2024-03-21 19:36:58.0440,-0.22,1.21,-1.75,-0.41,-0.17,0.08
2024-03-21 19:36:58.0540,-0.11,1.24,-1.56,-0.43,-0.16,0.05
2024-03-21 19:36:58.0630,-0.06,1.24,-1.34,-0.44,-0.11,0.03
2024-03-21 19:36:58.0730,-0.08,1.21,-1.09,-0.41,-0.06,0.02
2024-03-21 19:36:58.0830,-0.15,1.16,-0.8,-0.38,-0.01,0.02
2024-03-21 19:36:58.0930,-0.26,1.13,-0.54,-0.33,0.02,0.02
2024-03-21 19:36:58.1030,-0.34,1.13,-0.27,-0.25,0.02,-0.0
2024-03-21 19:36:58.1130,-0.34,1.09,-0.02,-0.18,-0.0,-0.04
2024-03-21 19:36:58.1230,-0.31,1.1,0.12,-0.1,-0.02,-0.08
2024-03-21 19:36:58.1330,-0.29,1.12,0.1,-0.04,-0.03,-0.11
2024-03-21 19:36:58.1430,-0.32,1.17,-0.02,-0.01,-0.04,-0.12
2024-03-21 19:36:58.1530,-0.42,1.24,-0.18,0.01,-0.06,-0.12
2024-03-21 19:36:58.1630,-0.54,1.34,-0.27,0.02,-0.08,-0.11
2024-03-21 19:36:58.1730,-0.53,1.35,-0.33,0.04,-0.1,-0.11
2024-03-21 19:36:58.1830,-0.41,1.34,-0.34,0.05,-0.11,-0.12
2024-03-21 19:36:58.1930,-0.24,1.31,-0.38,0.06,-0.11,-0.15
2024-03-21 19:36:58.2030,-0.06,1.31,-0.43,0.06,-0.12,-0.19
2024-03-21 19:36:58.2130,0.04,1.28,-0.49,0.05,-0.13,-0.22
2024-03-21 19:36:58.2230,0.06,1.29,-0.54,0.02,-0.12,-0.24
2024-03-21 19:36:58.2340,0.02,1.26,-0.58,-0.04,-0.12,-0.25
2024-03-21 19:36:58.2430,-0.09,1.23,-0.57,-0.11,-0.11,-0.23
2024-03-21 19:36:58.2520,-0.24,1.14,-0.47,-0.11,-0.11,-0.23
2024-03-21 19:36:58.2620,-0.37,1.0,-0.31,-0.24,-0.06,-0.17
2024-03-21 19:36:58.2720,-0.47,0.74,-0.03,-0.28,-0.02,-0.14
2024-03-21 19:36:58.2820,-0.52,0.41,0.23,-0.31,0.0,-0.11
2024-03-21 19:36:58.2920,-0.51,0.13,0.52,-0.29,-0.01,-0.11
2024-03-21 19:36:58.3020,-0.42,-0.12,0.93,-0.19,-0.07,-0.15
2024-03-21 19:36:58.3120,-0.24,-0.28,1.38,-0.04,-0.17,-0.2
2024-03-21 19:36:58.3220,-0.06,-0.26,1.75,0.17,-0.27,-0.28
2024-03-21 19:36:58.3320,0.21,-0.09,2.04,0.45,-0.35,-0.42
2024-03-21 19:36:58.3420,0.54,0.16,2.05,0.66,-0.33,-0.54
2024-03-21 19:36:58.3520,0.57,0.47,1.47,0.68,-0.2,-0.58
2024-03-21 19:36:58.3620,0.26,0.95,0.45,0.53,-0.03,-0.54
2024-03-21 19:36:58.3720,-0.13,1.48,-0.2,0.33,0.13,-0.46
2024-03-21 19:36:58.3810,-0.49,1.77,-0.29,0.11,0.29,-0.35
2024-03-21 19:36:58.3910,-0.77,1.69,-0.18,-0.16,0.43,-0.23
2024-03-21 19:36:58.4010,-0.98,1.33,0.03,-0.49,0.51,-0.1
2024-03-21 19:36:58.4110,-1.15,0.79,0.46,-0.77,0.47,0.01
2024-03-21 19:36:58.4210,-1.17,0.05,1.34,-0.9,0.39,0.06
2024-03-21 19:36:58.4310,-0.95,-0.73,2.46,-0.81,0.34,0.09
2024-03-21 19:36:58.4410,-0.67,-1.38,3.44,-0.56,0.34,0.11
2024-03-21 19:36:58.4510,-0.44,-1.87,4.04,-0.2,0.31,0.07
2024-03-21 19:36:58.4610,-0.13,-2.22,4.27,0.16,0.2,-0.01
2024-03-21 19:36:58.4710,0.23,-2.39,4.05,0.39,0.1,-0.11
2024-03-21 19:36:58.4810,0.52,-2.24,3.22,0.44,0.04,-0.18
2024-03-21 19:36:58.4910,0.67,-1.91,2.08,0.4,-0.01,-0.23
2024-03-21 19:36:58.5010,0.72,-1.68,1.14,0.32,-0.05,-0.28
2024-03-21 19:36:58.5110,0.74,-1.47,0.42,0.22,-0.08,-0.31
2024-03-21 19:36:58.5210,0.74,-1.26,-0.15,0.11,-0.08,-0.32
2024-03-21 19:36:58.5300,0.72,-1.07,-0.61,-0.0,-0.05,-0.33
2024-03-21 19:36:58.5400,0.7,-0.91,-0.88,-0.08,-0.0,-0.34
2024-03-21 19:36:58.5510,0.73,-0.81,-1.0,-0.1,0.04,-0.36
2024-03-21 19:36:58.5600,0.72,-0.78,-0.91,-0.06,0.06,-0.4
2024-03-21 19:36:58.5700,0.7,-0.79,-0.75,0.03,0.08,-0.44
2024-03-21 19:36:58.5800,0.67,-0.74,-0.69,0.03,0.08,-0.44
2024-03-21 19:36:58.5900,0.62,-0.69,-0.74,0.27,0.07,-0.52
2024-03-21 19:36:58.6000,0.57,-0.61,-0.92,0.37,0.06,-0.55
2024-03-21 19:36:58.6100,0.49,-0.46,-1.21,0.46,0.03,-0.55
2024-03-21 19:36:58.6200,0.38,-0.3,-1.54,0.51,-0.0,-0.54
2024-03-21 19:36:58.6300,0.25,-0.15,-1.86,0.53,-0.03,-0.51
2024-03-21 19:36:58.6400,0.15,0.01,-2.19,0.52,-0.04,-0.47
2024-03-21 19:36:58.6500,0.1,0.17,-2.53,0.47,-0.01,-0.41
2024-03-21 19:36:58.6600,0.06,0.31,-2.79,0.41,0.02,-0.34
2024-03-21 19:36:58.6700,0.03,0.42,-2.89,0.32,0.04,-0.26
2024-03-21 19:36:58.6800,-0.01,0.53,-2.9,0.24,0.06,-0.18
2024-03-21 19:36:58.6900,-0.02,0.58,-2.79,0.16,0.07,-0.11
