time,ax,ay,az,wx,wy,wz
2024-03-22 12:15:05.2960,-0.24,0.21,-0.68,-0.2,-0.0,0.05
2024-03-22 12:15:05.3050,-0.23,0.28,-0.65,-0.15,0.04,0.05
2024-03-22 12:15:05.3150,0.03,-0.2,-0.27,-0.1,0.05,0.06
2024-03-22 12:15:05.3250,-0.02,-0.15,-0.17,-0.09,0.05,0.07
2024-03-22 12:15:05.3350,0.05,-0.15,-0.28,-0.08,0.09,0.07
2024-03-22 12:15:05.3450,0.01,-0.17,-0.44,-0.1,0.12,0.1
2024-03-22 12:15:05.3550,0.01,-0.12,-0.56,-0.16,0.19,0.13
2024-03-22 12:15:05.3650,0.1,-0.1,-0.72,-0.21,0.3,0.15
2024-03-22 12:15:05.3750,0.1,-0.1,-0.72,-0.27,0.36,0.08
2024-03-22 12:15:05.3850,0.78,-0.36,-0.72,-0.33,0.36,-0.04
2024-03-22 12:15:05.3950,0.78,-0.36,-0.72,-0.39,0.32,-0.1
2024-03-22 12:15:05.4050,0.24,0.01,-0.68,-0.44,0.26,-0.09
2024-03-22 12:15:05.4150,0.24,0.01,-0.68,-0.47,0.19,-0.06
2024-03-22 12:15:05.4250,-0.53,-0.07,-0.38,-0.49,0.14,-0.05
2024-03-22 12:15:05.4350,-0.39,-0.09,-0.26,-0.52,0.11,-0.07
2024-03-22 12:15:05.4450,-0.25,-0.15,-0.18,-0.52,0.09,-0.1
2024-03-22 12:15:05.4550,-0.25,-0.15,-0.18,-0.49,0.04,-0.11
2024-03-22 12:15:05.4640,-0.2,-0.21,0.17,-0.48,-0.03,-0.09
2024-03-22 12:15:05.4740,-0.35,-0.12,0.22,-0.45,-0.09,-0.03
2024-03-22 12:15:05.4850,-0.39,0.07,0.18,-0.38,-0.2,-0.02
2024-03-22 12:15:05.4940,-0.39,0.07,0.18,-0.34,-0.24,-0.01
2024-03-22 12:15:05.5040,-0.09,0.13,0.1,-0.32,-0.26,0.02
2024-03-22 12:15:05.5140,-0.43,0.14,0.04,-0.29,-0.27,0.07
2024-03-22 12:15:05.5240,-0.55,0.01,0.13,-0.26,-0.12,0.15
2024-03-22 12:15:05.5340,-0.55,0.01,0.13,-0.2,0.06,0.19
2024-03-22 12:15:05.5440,-0.34,0.02,0.23,-0.08,0.2,0.08
2024-03-22 12:15:05.5540,0.22,-0.03,0.46,0.06,0.22,0.05
2024-03-22 12:15:05.5640,0.99,-0.48,0.92,0.13,0.18,0.06
2024-03-22 12:15:05.5740,0.29,-0.09,0.89,0.1,0.16,0.04
