time,ax,ay,az,wx,wy,wz
2024-03-25 16:57:51.8340,-0.25,1.02,-3.71,-0.06,-0.01,-0.45
2024-03-25 16:57:51.8440,-0.23,1.21,-3.7,-0.06,0.06,-0.42
2024-03-25 16:57:51.8540,-0.56,1.27,-3.69,-0.06,0.12,-0.32
2024-03-25 16:57:51.8640,-1.11,1.28,-3.67,-0.1,0.15,-0.15
2024-03-25 16:57:51.8740,-1.7,1.34,-3.63,-0.19,0.14,0.06
2024-03-25 16:57:51.8840,-2.07,1.5,-3.61,-0.36,0.11,0.27
2024-03-25 16:57:51.8940,-2.02,1.54,-3.62,-0.55,0.08,0.43
2024-03-25 16:57:51.9040,-1.63,1.4,-3.37,-0.69,0.05,0.51
2024-03-25 16:57:51.9140,-0.95,1.27,-2.76,-0.73,0.08,0.49
2024-03-25 16:57:51.9240,-0.25,1.13,-2.16,-0.74,0.15,0.44
2024-03-25 16:57:51.9340,0.08,0.95,-1.85,-0.71,0.2,0.37
2024-03-25 16:57:51.9440,0.13,0.82,-1.52,-0.67,0.22,0.3
2024-03-25 16:57:51.9540,0.1,0.72,-1.31,-0.66,0.2,0.23
2024-03-25 16:57:51.9640,0.13,0.51,-1.0,-0.63,0.16,0.16
2024-03-25 16:57:51.9740,0.22,0.47,-0.46,-0.59,0.14,0.12
2024-03-25 16:57:51.9840,-0.07,0.39,0.13,-0.53,0.12,0.12
2024-03-25 16:57:51.9940,-0.23,0.35,1.14,-0.41,0.1,0.1
2024-03-25 16:57:52.0040,-0.03,0.55,2.06,-0.32,0.1,0.08
2024-03-25 16:57:52.0140,0.07,0.75,2.38,-0.27,0.1,0.09
2024-03-25 16:57:52.0240,0.01,1.1,2.62,-0.25,0.09,0.14
2024-03-25 16:57:52.0340,-0.18,1.34,2.92,-0.22,0.09,0.23
2024-03-25 16:57:52.0440,-0.33,1.39,3.47,-0.12,0.11,0.31
2024-03-25 16:57:52.0540,-0.27,1.12,4.27,0.07,0.16,0.35
2024-03-25 16:57:52.0640,0.08,0.79,5.17,0.36,0.18,0.3
2024-03-25 16:57:52.0740,0.6,0.5,6.04,0.66,0.11,0.15
2024-03-25 16:57:52.0840,1.2,0.47,6.34,0.8,-0.03,0.0
2024-03-25 16:57:52.0940,1.08,0.25,5.57,0.7,-0.19,-0.08
2024-03-25 16:57:52.1040,0.12,-0.4,4.39,0.44,-0.26,-0.02
2024-03-25 16:57:52.1140,-1.06,-1.21,3.91,0.34,-0.22,0.17
2024-03-25 16:57:52.1240,-1.55,-1.93,5.09,0.62,-0.1,0.34
2024-03-25 16:57:52.1340,-0.89,-2.68,6.87,1.13,0.05,0.37
2024-03-25 16:57:52.1440,0.17,-3.32,7.2,1.52,0.18,0.3
2024-03-25 16:57:52.1540,0.88,-3.7,5.49,1.57,0.18,0.16
2024-03-25 16:57:52.1640,1.06,-3.74,2.86,1.33,0.05,0.01
2024-03-25 16:57:52.1740,0.61,-3.24,0.75,0.91,-0.13,-0.08
2024-03-25 16:57:52.1840,-0.13,-2.44,-0.59,0.4,-0.3,-0.06
2024-03-25 16:57:52.1940,-1.04,-1.94,-1.27,-0.04,-0.37,0.03
2024-03-25 16:57:52.2040,-1.68,-1.65,-1.2,-0.32,-0.31,0.15
2024-03-25 16:57:52.2140,-1.96,-1.42,-0.73,-0.46,-0.17,0.27
2024-03-25 16:57:52.2240,-2.03,-0.99,-0.28,-0.5,-0.03,0.37
2024-03-25 16:57:52.2340,-2.03,-0.5,-0.08,-0.49,0.01,0.44
2024-03-25 16:57:52.2440,-1.88,-0.07,-0.26,-0.46,0.05,0.46
2024-03-25 16:57:52.2540,-1.72,0.4,-0.73,-0.46,-0.04,0.46
2024-03-25 16:57:52.2640,-1.55,0.79,-1.41,-0.5,-0.13,0.49
2024-03-25 16:57:52.2740,-1.49,0.99,-2.18,-0.53,-0.18,0.51
2024-03-25 16:57:52.2840,-1.27,1.19,-2.58,-0.54,-0.26,0.53
2024-03-25 16:57:52.2940,-1.02,1.21,-2.99,-0.45,-0.09,0.53
