time,ax,ay,az,wx,wy,wz
2024-03-25 16:23:28.1940,0.18,0.47,-0.11,-0.05,-0.11,0.11
2024-03-25 16:23:28.2040,0.27,0.48,-0.11,-0.0,-0.08,0.11
2024-03-25 16:23:28.2140,0.4,0.51,-0.2,0.04,-0.01,0.09
2024-03-25 16:23:28.2240,0.49,0.46,-0.28,0.06,0.06,0.07
2024-03-25 16:23:28.2340,0.52,0.35,-0.29,0.08,0.09,0.03
2024-03-25 16:23:28.2440,0.48,0.29,-0.25,0.08,0.12,0.01
2024-03-25 16:23:28.2540,0.42,0.26,-0.31,0.08,0.17,-0.0
2024-03-25 16:23:28.2640,0.33,0.36,-0.32,0.08,0.2,-0.01
2024-03-25 16:23:28.2740,0.15,0.45,-0.21,0.07,0.19,-0.01
2024-03-25 16:23:28.2840,-0.01,0.46,-0.16,0.05,0.18,0.01
2024-03-25 16:23:28.2940,-0.18,0.5,-0.16,0.03,0.15,0.04
2024-03-25 16:23:28.3040,-0.3,0.55,-0.17,0.0,0.11,0.08
2024-03-25 16:23:28.3140,-0.4,0.56,-0.17,-0.04,0.08,0.12
2024-03-25 16:23:28.3240,-0.39,0.55,-0.1,-0.06,0.08,0.15
2024-03-25 16:23:28.3340,-0.32,0.49,0.07,-0.04,0.11,0.16
2024-03-25 16:23:28.3440,-0.24,0.36,0.18,-0.0,0.15,0.16
2024-03-25 16:23:28.3530,-0.15,0.18,0.28,0.02,0.18,0.13
2024-03-25 16:23:28.3630,-0.08,0.03,0.27,0.01,0.2,0.09
2024-03-25 16:23:28.3730,-0.09,-0.03,0.2,-0.02,0.21,0.05
2024-03-25 16:23:28.3830,-0.18,0.01,0.15,-0.04,0.22,0.02
2024-03-25 16:23:28.3930,-0.36,0.14,0.13,-0.06,0.24,0.02
2024-03-25 16:23:28.4030,-0.56,0.22,0.15,-0.07,0.26,0.03
2024-03-25 16:23:28.4130,-0.66,0.24,0.2,-0.08,0.28,0.04
2024-03-25 16:23:28.4230,-0.7,0.24,0.22,-0.09,0.29,0.07
2024-03-25 16:23:28.4330,-0.69,0.26,0.27,-0.08,0.28,0.08
2024-03-25 16:23:28.4430,-0.67,0.23,0.3,-0.08,0.25,0.08
